theta_t,q_t,q_g,q_total,green_share,purchase_price,profit_t,profit_g,profit_r,utility_t,risk_sd
6.0,0.6336753168376584,0.8943874471937237,1.528062764031382,0.585308056872038,2.971937235968618,1.2809266588700887,2.2272867170931168,3.156507192834918,1.1423938383966779,0.15195000300176087
6.2,0.6310475389145983,0.8948254101809003,1.5258729490954988,0.586435070306038,2.9741270509045012,1.2794840613373606,2.2296375441162497,3.148724731329144,1.1375182761313944,0.151319883991777
6.4,0.6284414651663874,0.8952597558056021,1.5237012209719896,0.5875559745463116,2.9762987790280104,1.2780215527545793,2.2319700910953184,3.141016021277527,1.1326841203028841,0.15069496946008964
6.6000000000000005,0.6258568277999642,0.895690528700006,1.5215473564999702,0.588670819132683,2.97845264350003,1.2765397698575955,2.234284569608689,3.1333800363220323,1.1278908460585906,0.15007519519217843
6.800000000000001,0.6232933634097115,0.8961177727650481,1.5194111361747598,0.5897796530707923,2.9805888638252402,1.2750393325692786,2.2365811879961712,3.1258157688192547,1.1231379373728776,0.14946049802559525
7.0,0.6207508128879693,0.8965415311853384,1.5172923440733077,0.5908825248392753,2.982707655926692,1.2735208444720516,2.238860151420453,3.118322229420127,1.118424886862369,0.14885081582850593
7.2,0.6182289213377296,0.8969618464437117,1.5151907677814411,0.5919794823968292,2.984809232218559,1.2719848932657574,2.241121661927138,3.1108984466608334,1.1137511956058945,0.14824608747875515
7.4,0.6157274379874509,0.8973787603354249,1.5131061983228757,0.593070573189164,2.986893801677124,1.2704320512113676,2.243365918503432,3.103543466564544,1.1091163729689215,0.1476462528434397
7.6000000000000005,0.6132461161079313,0.8977923139820114,1.5110384300899429,0.5941558441558441,2.988961569910057,1.268862875561014,2.245593117135524,3.0962563522536506,1.104519936432335,0.14705125275897546
7.800000000000001,0.6107847129311849,0.8982025478448026,1.5089872607759873,0.5952353417370188,2.9910127392240127,1.2672779089748107,2.247803450864684,3.0890361835722118,1.099961411425443,0.14646102901164432
8.0,0.6083429895712631,0.8986095017381228,1.506952491309386,0.5963091118800461,2.993047508690614,1.265677679924916,2.2499971098421123,3.081882056718258,1.0954403311630851,0.1458755243186082
8.200000000000001,0.6059207109469675,0.8990132148421721,1.5049339257891396,0.597377200046014,2.99506607421086,1.2640627030872695,2.252174281382572,3.0747930838856816,1.090956236486733,0.14529468230937606
8.4,0.6035176457064031,0.8994137257155995,1.5029313714220027,0.5984396512161542,2.9970686285779973,1.262433479721412,2.254335150016847,3.0677683929154234,1.0865086757094553,0.14471844750771226
8.6,0.6011335661533177,0.8998110723077803,1.500944638461098,0.5994965098981576,2.999055361538902,1.2607904980388,2.256479897543032,3.060807126955665,1.0820972044646566,0.14414676531397363
8.8,0.5987682481751825,0.9002052919708029,1.4989735401459854,0.6005478201323898,3.001026459854015,1.2591342335599927,2.2586087030767157,3.053908444130781,1.0777213855584675,0.1435795819878637
9.0,0.5964214711729622,0.9005964214711729,1.497017892644135,0.601593625498008,3.002982107355865,1.2574651494610865,2.260721743100048,3.047071517218755,1.073380788825694,0.143016844631592
9.200000000000001,0.5940930179925314,0.9009844970012447,1.4950775149937763,0.6026339691189827,3.0049224850062237,1.2557836969097533,2.262819191509758,3.0402955333368533,1.0690749909892194,0.14245850117342865
9.4,0.5917826748576904,0.9013695541903849,1.4931522290480754,0.603668893670026,3.0068477709519246,1.2540903153912297,2.26490121966412,3.033579693635274,1.0648035755227685,0.14190450035164165
9.600000000000001,0.5894902313047383,0.901751628115877,1.4912418594206152,0.6046984413824261,3.008758140579385,1.2523854330245852,2.266967996428904,3.0269232129985615,1.060566132516935,0.14135479169880852
9.8,0.5872154801185616,0.9021307533135731,1.4893462334321348,0.6057226540497915,3.010653766567865,1.2506694668695957,2.2690196882223446,3.020325319754554,1.056362258548389,0.14080932552649056
10.0,0.5849582172701949,0.9025069637883009,1.4874651810584958,0.6067415730337079,3.0125348189415044,1.248942823224525,2.271056459059132,3.0137852553906317,1.0521915565521684,0.14026805291026057
10.200000000000001,0.5827182418558189,0.9028802930240302,1.485598534879849,0.6077552392693041,3.0144014651201507,1.2472058979151137,2.273078470593476,3.007302274277079,1.0480536356969774,0.13973092567507506
10.4,0.5804953560371516,0.903250773993808,1.4837461300309598,0.6087636932707355,3.01625386996904,1.2454590765750653,2.27508588216124,3.00087564339733,1.043948111263407,0.1391978963809806
10.600000000000001,0.578289364983202,0.9036184391694663,1.4819078041526683,0.6097669751365815,3.0180921958473315,1.2437027349182985,2.277078850821188,2.9945046420849177,1.0398746045249931,0.13866891830914674
10.8,0.5761000768133436,0.9039833205311094,1.480083397344453,0.6107651245551602,3.019916602655547,1.2419372390032417,2.2790575313953516,2.988188561766924,1.0358327426320464,0.13814394544821562
11.0,0.5739273025416781,0.904345449576387,1.4782727521180652,0.6117581808097614,3.021727247881935,1.2401629454894172,2.2810220765085525,2.9819267057137515,1.031822158498167,0.1376229324809608
11.200000000000001,0.571770856022653,0.9047048573295579,1.4764757133522108,0.6127461827838018,3.023524286647789,1.2383802018865717,2.282972636627087,2.9757183887950256,1.0278424906893826,0.13710583477124685
11.4,0.5696305538979005,0.90506157435035,1.4746921282482504,0.6137291689658979,3.0253078717517496,1.2365893467965843,2.284909360096602,2.9695629372414794,1.0238933833158284,0.1365926083512818
11.600000000000001,0.5675062155442655,0.9054156307426224,1.472921846286888,0.6147071774548657,3.027078153713112,1.234790710148389,2.286832393179182,2.963459688412619,1.0199744859259123,0.13608320990915457
11.8,0.5653976630229928,0.9057670561628345,1.4711647191858273,0.6156802459646425,3.0288352808141727,1.2329846134261309,2.2887418800896624,2.9574079905700277,1.0160854534028927,0.13557759677665054
12.0,0.5633047210300429,0.9061158798283262,1.4694206008583692,0.6166484118291347,3.0305793991416308,1.2311713698907696,2.2906379630311844,2.9514072026561555,1.0122259458638028,0.13507572691733785
12.200000000000001,0.5612272168475064,0.9064621305254156,1.467689347372922,0.6176117120069923,3.032310652627078,1.2293512847953438,2.2925207822300266,2.9454566940784153,1.0083956285606697,0.1345775589149167
12.4,0.5591649802960912,0.9068058366173182,1.4659708169134094,0.6185701830863122,3.0340291830865906,1.227524655594087,2.294390475969703,2.9395558444984737,1.0045941717839537,0.1340830519618265
12.600000000000001,0.5571178436886507,0.9071470260518916,1.4642648697405423,0.6195238612892706,3.0357351302594577,1.2256917721455967,2.296247180624374,2.933704043626558,1.0008212507681633,0.13359216584810196
12.8,0.5550856417847326,0.9074857263692112,1.4625713681539438,0.6204727824766861,3.037428631846056,1.2238529169102377,2.2980910306915643,2.927900691020671,0.9970765455995793,0.13310486095047463
13.0,0.5530682117461154,0.9078219647089808,1.4608901764550963,0.6214169821525148,3.0391098235449037,1.2220083651419635,2.2999221588242214,2.9221451958905504,0.9933597411260392,0.1326210982217107
13.200000000000001,0.5510653930933138,0.9081557678177811,1.459221160911095,0.6223564954682779,3.040778839088905,1.220158385074725,2.30174069586211,2.9164369769062715,0.9896705268687229,0.1321408391801815
13.4,0.5490770276630236,0.9084871620561628,1.4575641897191862,0.6232913572274245,3.042435810280814,1.2183032381036407,2.3035467708625816,2.9107754620113413,0.9860085969358964,0.1316640458996589
13.600000000000001,0.547102959566486,0.9088161734055856,1.4559191329720718,0.6242216018896285,3.0440808670279282,1.2164431789610823,2.305340511130715,2.9051600882401853,0.9823736499385511,0.13119068099933187
13.8,0.5451430351487462,0.9091428274752089,1.454285862623955,0.6251472635750241,3.045714137376045,1.2145784558878416,2.307122042248852,2.8995903015398783,0.9787653889079047,0.13072070763403654
14.0,0.5431971029487843,0.9094671495085359,1.4526642524573203,0.626068376068376,3.0473357475426797,1.2127093107995233,2.3088914881055445,2.8940655565960456,0.9751835212147018,0.13025408948469622
14.200000000000001,0.541265013660498,0.909789164389917,1.451054178050415,0.6269849728231909,3.048945821949585,1.2108359794483117,2.310648970923911,2.8885853166627724,0.9716277584902796,0.12979079074896527
14.4,0.5393466200945141,0.9101088966509143,1.4494555167454284,0.6278970869657665,3.050544483254572,1.208958691580255,2.3123946112894336,2.883149053396471,0.9680978165493477,0.129330776132072
14.600000000000001,0.5374417771408098,0.9104263704765317,1.4478681476173416,0.6288047512991833,3.0521318523826584,1.2070776710881999,2.3141285281772133,2.8777562466935427,0.9645934153144397,0.12887401083785524
14.8,0.5355503417321228,0.9107416097113129,1.4462919514434356,0.6297079983072367,3.0537080485565644,1.2051931361605115,2.3158508389786605,2.872406384531779,0.9611142787419976,0.12842046055999068
15.0,0.5336721728081322,0.9110546378653113,1.4447268106734434,0.6306068601583114,3.055273189326557,1.2033052994257059,2.3175616595276805,2.8670989628153816,0.957660134750044,0.12797009147340166
15.200000000000001,0.531807131280389,0.9113654781199352,1.443172609400324,0.6315013687092019,3.056827390599676,1.2014143680931153,2.3192611041263342,2.861833485223503,0.9542307151474037,0.12752287022584977
